Origin,Destination,auto,transit,bike,walk,others,Total_flows,X_Org,Y_Org,X_Dest,Y_Dest
1130.11,1130.16,60.0,0.0,0.0,0.0,0.0,60.0,-111.94344956,40.5508508861,-111.975449825,40.5114696296
1130.11,1128.2,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.879865905,40.4794072388
1130.11,1131.07,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-112.01956927100001,40.5162767243
1130.11,1128.15,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.79691893299999,40.5295233107
1130.11,1128.21,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.84131474799999,40.4979086579
1130.11,1151.06,70.0,0.0,0.0,0.0,0.0,70.0,-111.94344956,40.5508508861,-112.004628549,40.4599044577
1130.11,1152.09,40.0,0.0,0.0,0.0,0.0,40.0,-111.94344956,40.5508508861,-112.03404403799999,40.5615932734
1130.11,1130.19,70.0,0.0,0.0,0.0,0.0,70.0,-111.94344956,40.5508508861,-111.96976725200001,40.549554590999996
1130.11,1128.18,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.901426578,40.4952724011
1130.11,1130.17,60.0,0.0,0.0,0.0,0.0,60.0,-111.94344956,40.5508508861,-111.948248678,40.511392168899995
1130.11,1128.17,420.0,0.0,0.0,0.0,0.0,420.0,-111.94344956,40.5508508861,-111.90526891399999,40.5305236091
1130.11,1128.23,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.880345644,40.5350877531
1130.11,1128.05,0.0,0.0,0.0,0.0,0.0,0.0,-111.94344956,40.5508508861,-111.86136910399999,40.535781958499996
1130.12,1128.22,20.0,0.0,0.0,0.0,0.0,20.0,-111.920766871,40.5589868638,-111.88153857200001,40.5515553247
1130.12,1128.23,130.0,0.0,0.0,0.0,0.0,130.0,-111.920766871,40.5589868638,-111.880345644,40.5350877531
1130.12,1128.19,20.0,0.0,0.0,0.0,0.0,20.0,-111.920766871,40.5589868638,-111.88006962600001,40.5140635727
1130.12,1128.21,0.0,0.0,0.0,0.0,0.0,0.0,-111.920766871,40.5589868638,-111.84131474799999,40.4979086579
1130.12,1128.18,0.0,0.0,10.0,0.0,0.0,10.0,-111.920766871,40.5589868638,-111.901426578,40.4952724011
1130.12,1128.17,550.0,0.0,0.0,0.0,0.0,550.0,-111.920766871,40.5589868638,-111.90526891399999,40.5305236091
1130.12,1146.0,50.0,0.0,0.0,0.0,0.0,50.0,-111.920766871,40.5589868638,-111.927991851,40.518957980100005
1130.12,1128.15,110.0,0.0,0.0,0.0,0.0,110.0,-111.920766871,40.5589868638,-111.79691893299999,40.5295233107
1130.12,1130.19,200.0,0.0,0.0,0.0,0.0,200.0,-111.920766871,40.5589868638,-111.96976725200001,40.549554590999996
1130.12,1130.13,0.0,0.0,0.0,0.0,0.0,0.0,-111.920766871,40.5589868638,-111.97543690200001,40.5295980976
1130.12,1131.07,500.0,0.0,0.0,0.0,0.0,500.0,-111.920766871,40.5589868638,-112.01956927100001,40.5162767243
1130.12,1128.04,0.0,0.0,0.0,0.0,0.0,0.0,-111.920766871,40.5589868638,-111.862777239,40.5515369657
1130.12,1130.12,150.0,0.0,0.0,0.0,135.0,285.0,-111.920766871,40.5589868638,-111.920766871,40.5589868638
1130.12,1130.14,50.0,0.0,0.0,0.0,0.0,50.0,-111.920766871,40.5589868638,-111.94846811200001,40.5308388373
1130.12,1151.06,98.0,0.0,0.0,0.0,0.0,98.0,-111.920766871,40.5589868638,-112.004628549,40.4599044577
1130.12,1128.16,50.0,0.0,0.0,0.0,0.0,50.0,-111.920766871,40.5589868638,-111.86946193200001,40.505817353400005
1130.12,1128.1,50.0,0.0,0.0,0.0,0.0,50.0,-111.920766871,40.5589868638,-111.93998765399999,40.4779393131
1130.12,1130.2,440.0,0.0,0.0,0.0,0.0,440.0,-111.920766871,40.5589868638,-111.99405361,40.551548854699995
1130.12,1130.11,190.0,0.0,0.0,0.0,0.0,190.0,-111.920766871,40.5589868638,-111.94344956,40.5508508861
1130.12,1152.09,150.0,0.0,0.0,0.0,0.0,150.0,-111.920766871,40.5589868638,-112.03404403799999,40.5615932734
1130.12,1130.16,160.0,0.0,0.0,0.0,0.0,160.0,-111.920766871,40.5589868638,-111.975449825,40.5114696296
1130.12,1130.17,0.0,0.0,0.0,0.0,0.0,0.0,-111.920766871,40.5589868638,-111.948248678,40.511392168899995
1130.12,1128.2,100.0,0.0,0.0,0.0,0.0,100.0,-111.920766871,40.5589868638,-111.879865905,40.4794072388
1130.12,1131.05,8.0,0.0,10.0,0.0,0.0,18.0,-111.920766871,40.5589868638,-112.11799308799999,40.525950728000005
1130.12,1128.05,0.0,0.0,0.0,0.0,0.0,0.0,-111.920766871,40.5589868638,-111.86136910399999,40.535781958499996
1130.13,1130.13,110.0,0.0,0.0,10.0,195.0,315.0,-111.97543690200001,40.5295980976,-111.97543690200001,40.5295980976
1130.13,1130.19,60.0,0.0,0.0,10.0,0.0,70.0,-111.97543690200001,40.5295980976,-111.96976725200001,40.549554590999996
1130.13,1128.17,200.0,0.0,0.0,0.0,0.0,200.0,-111.97543690200001,40.5295980976,-111.90526891399999,40.5305236091
1130.13,1146.0,60.0,0.0,0.0,0.0,0.0,60.0,-111.97543690200001,40.5295980976,-111.927991851,40.518957980100005
1130.13,1128.15,0.0,0.0,0.0,0.0,0.0,0.0,-111.97543690200001,40.5295980976,-111.79691893299999,40.5295233107
1130.13,1128.05,50.0,0.0,0.0,0.0,0.0,50.0,-111.97543690200001,40.5295980976,-111.86136910399999,40.535781958499996
1130.13,1128.23,30.0,0.0,0.0,0.0,0.0,30.0,-111.97543690200001,40.5295980976,-111.880345644,40.5350877531
1130.13,1130.17,30.0,0.0,0.0,0.0,0.0,30.0,-111.97543690200001,40.5295980976,-111.948248678,40.511392168899995
1130.13,1128.18,0.0,0.0,0.0,0.0,0.0,0.0,-111.97543690200001,40.5295980976,-111.901426578,40.4952724011
1130.13,1131.05,20.0,0.0,0.0,0.0,0.0,20.0,-111.97543690200001,40.5295980976,-112.11799308799999,40.525950728000005
1130.13,1128.04,20.0,0.0,0.0,0.0,0.0,20.0,-111.97543690200001,40.5295980976,-111.862777239,40.5515369657
1130.13,1130.11,80.0,0.0,0.0,0.0,0.0,80.0,-111.97543690200001,40.5295980976,-111.94344956,40.5508508861
1130.13,1128.19,0.0,0.0,30.0,0.0,0.0,30.0,-111.97543690200001,40.5295980976,-111.88006962600001,40.5140635727
1130.13,1130.16,200.0,0.0,0.0,0.0,0.0,200.0,-111.97543690200001,40.5295980976,-111.975449825,40.5114696296
1130.13,1128.21,20.0,0.0,0.0,0.0,0.0,20.0,-111.97543690200001,40.5295980976,-111.84131474799999,40.4979086579
1130.13,1130.2,70.0,0.0,0.0,0.0,0.0,70.0,-111.97543690200001,40.5295980976,-111.99405361,40.551548854699995
1130.13,1152.09,60.0,0.0,0.0,0.0,0.0,60.0,-111.97543690200001,40.5295980976,-112.03404403799999,40.5615932734
1130.13,1128.22,0.0,0.0,0.0,0.0,0.0,0.0,-111.97543690200001,40.5295980976,-111.88153857200001,40.5515553247
1130.13,1131.07,190.0,0.0,0.0,0.0,0.0,190.0,-111.97543690200001,40.5295980976,-112.01956927100001,40.5162767243
1130.13,1130.14,20.0,0.0,0.0,0.0,0.0,20.0,-111.97543690200001,40.5295980976,-111.94846811200001,40.5308388373
1130.13,1130.12,0.0,0.0,0.0,0.0,0.0,0.0,-111.97543690200001,40.5295980976,-111.920766871,40.5589868638
1130.13,1128.16,30.0,0.0,0.0,0.0,0.0,30.0,-111.97543690200001,40.5295980976,-111.86946193200001,40.505817353400005
1130.13,1151.06,120.0,0.0,0.0,0.0,0.0,120.0,-111.97543690200001,40.5295980976,-112.004628549,40.4599044577
1130.13,1128.1,60.0,0.0,0.0,0.0,0.0,60.0,-111.97543690200001,40.5295980976,-111.93998765399999,40.4779393131
1130.13,1128.2,40.0,0.0,0.0,0.0,0.0,40.0,-111.97543690200001,40.5295980976,-111.879865905,40.4794072388
1130.14,1131.05,60.0,0.0,0.0,0.0,0.0,60.0,-111.94846811200001,40.5308388373,-112.11799308799999,40.525950728000005
1130.14,1130.19,40.0,0.0,0.0,0.0,0.0,40.0,-111.94846811200001,40.5308388373,-111.96976725200001,40.549554590999996
1130.14,1130.2,20.0,0.0,0.0,0.0,0.0,20.0,-111.94846811200001,40.5308388373,-111.99405361,40.551548854699995
1130.14,1128.2,0.0,0.0,0.0,0.0,0.0,0.0,-111.94846811200001,40.5308388373,-111.879865905,40.4794072388
1130.14,1130.11,100.0,0.0,0.0,0.0,0.0,100.0,-111.94846811200001,40.5308388373,-111.94344956,40.5508508861
1130.14,1128.15,50.0,0.0,0.0,0.0,0.0,50.0,-111.94846811200001,40.5308388373,-111.79691893299999,40.5295233107
1130.14,1128.04,0.0,0.0,0.0,0.0,0.0,0.0,-111.94846811200001,40.5308388373,-111.862777239,40.5515369657
1130.14,1130.14,110.0,0.0,0.0,10.0,70.0,190.0,-111.94846811200001,40.5308388373,-111.94846811200001,40.5308388373
1130.14,1128.19,80.0,0.0,0.0,0.0,0.0,80.0,-111.94846811200001,40.5308388373,-111.88006962600001,40.5140635727
1130.14,1130.12,50.0,0.0,0.0,0.0,0.0,50.0,-111.94846811200001,40.5308388373,-111.920766871,40.5589868638
1130.14,1152.09,90.0,0.0,0.0,0.0,0.0,90.0,-111.94846811200001,40.5308388373,-112.03404403799999,40.5615932734
1130.14,1128.17,250.0,0.0,0.0,0.0,0.0,250.0,-111.94846811200001,40.5308388373,-111.90526891399999,40.5305236091
1130.14,1128.21,0.0,0.0,0.0,0.0,0.0,0.0,-111.94846811200001,40.5308388373,-111.84131474799999,40.4979086579
1130.14,1128.18,0.0,0.0,0.0,0.0,0.0,0.0,-111.94846811200001,40.5308388373,-111.901426578,40.4952724011
1130.14,1128.16,60.0,0.0,0.0,0.0,0.0,60.0,-111.94846811200001,40.5308388373,-111.86946193200001,40.505817353400005
1130.14,1128.23,60.0,0.0,0.0,0.0,0.0,60.0,-111.94846811200001,40.5308388373,-111.880345644,40.5350877531
1130.14,1131.07,90.0,0.0,0.0,0.0,0.0,90.0,-111.94846811200001,40.5308388373,-112.01956927100001,40.5162767243
1130.14,1130.13,20.0,0.0,0.0,0.0,0.0,20.0,-111.94846811200001,40.5308388373,-111.97543690200001,40.5295980976
1130.14,1130.17,130.0,0.0,15.0,0.0,0.0,145.0,-111.94846811200001,40.5308388373,-111.948248678,40.511392168899995
1130.14,1146.0,70.0,0.0,0.0,0.0,0.0,70.0,-111.94846811200001,40.5308388373,-111.927991851,40.518957980100005
1130.14,1151.06,0.0,0.0,0.0,0.0,0.0,0.0,-111.94846811200001,40.5308388373,-112.004628549,40.4599044577
1130.14,1128.1,170.0,0.0,0.0,0.0,0.0,170.0,-111.94846811200001,40.5308388373,-111.93998765399999,40.4779393131
1130.14,1130.16,30.0,0.0,0.0,0.0,0.0,30.0,-111.94846811200001,40.5308388373,-111.975449825,40.5114696296
1130.14,1128.22,40.0,0.0,0.0,0.0,0.0,40.0,-111.94846811200001,40.5308388373,-111.88153857200001,40.5515553247
1130.14,1128.05,40.0,0.0,0.0,0.0,0.0,40.0,-111.94846811200001,40.5308388373,-111.86136910399999,40.535781958499996
1130.16,1131.07,380.0,0.0,0.0,0.0,0.0,380.0,-111.975449825,40.5114696296,-112.01956927100001,40.5162767243
1130.16,1130.16,240.0,0.0,20.0,50.0,280.0,590.0,-111.975449825,40.5114696296,-111.975449825,40.5114696296
1130.16,1130.17,230.0,0.0,0.0,0.0,0.0,230.0,-111.975449825,40.5114696296,-111.948248678,40.511392168899995
1130.16,1130.12,160.0,0.0,0.0,0.0,0.0,160.0,-111.975449825,40.5114696296,-111.920766871,40.5589868638
1130.16,1130.11,60.0,0.0,0.0,0.0,0.0,60.0,-111.975449825,40.5114696296,-111.94344956,40.5508508861
1130.16,1128.05,40.0,0.0,0.0,0.0,0.0,40.0,-111.975449825,40.5114696296,-111.86136910399999,40.535781958499996
1130.16,1128.23,100.0,0.0,0.0,0.0,0.0,100.0,-111.975449825,40.5114696296,-111.880345644,40.5350877531
1130.16,1128.22,8.0,10.0,0.0,0.0,0.0,18.0,-111.975449825,40.5114696296,-111.88153857200001,40.5515553247
1130.16,1128.15,8.0,0.0,0.0,0.0,0.0,8.0,-111.975449825,40.5114696296,-111.79691893299999,40.5295233107
1130.16,1130.2,400.0,0.0,0.0,0.0,0.0,400.0,-111.975449825,40.5114696296,-111.99405361,40.551548854699995
1130.16,1128.21,30.0,0.0,0.0,0.0,0.0,30.0,-111.975449825,40.5114696296,-111.84131474799999,40.4979086579
1130.16,1151.06,130.0,0.0,0.0,0.0,0.0,130.0,-111.975449825,40.5114696296,-112.004628549,40.4599044577
1130.16,1131.05,210.0,0.0,0.0,0.0,0.0,210.0,-111.975449825,40.5114696296,-112.11799308799999,40.525950728000005
1130.16,1128.16,70.0,0.0,0.0,0.0,0.0,70.0,-111.975449825,40.5114696296,-111.86946193200001,40.505817353400005
1130.16,1128.19,50.0,0.0,0.0,0.0,0.0,50.0,-111.975449825,40.5114696296,-111.88006962600001,40.5140635727
1130.16,1128.17,170.0,0.0,0.0,0.0,0.0,170.0,-111.975449825,40.5114696296,-111.90526891399999,40.5305236091
1130.16,1128.18,40.0,0.0,0.0,0.0,0.0,40.0,-111.975449825,40.5114696296,-111.901426578,40.4952724011
1130.16,1152.09,120.0,0.0,0.0,0.0,0.0,120.0,-111.975449825,40.5114696296,-112.03404403799999,40.5615932734
1130.16,1130.14,30.0,0.0,0.0,0.0,0.0,30.0,-111.975449825,40.5114696296,-111.94846811200001,40.5308388373
1130.16,1130.13,200.0,0.0,0.0,0.0,0.0,200.0,-111.975449825,40.5114696296,-111.97543690200001,40.5295980976
1130.16,1146.0,140.0,0.0,0.0,0.0,0.0,140.0,-111.975449825,40.5114696296,-111.927991851,40.518957980100005
1130.16,1128.04,0.0,0.0,0.0,0.0,0.0,0.0,-111.975449825,40.5114696296,-111.862777239,40.5515369657
1130.16,1128.1,100.0,0.0,0.0,0.0,0.0,100.0,-111.975449825,40.5114696296,-111.93998765399999,40.4779393131
1130.16,1128.2,100.0,0.0,0.0,0.0,0.0,100.0,-111.975449825,40.5114696296,-111.879865905,40.4794072388
1130.16,1130.19,60.0,0.0,0.0,0.0,0.0,60.0,-111.975449825,40.5114696296,-111.96976725200001,40.549554590999996
1130.17,1128.16,110.0,0.0,0.0,0.0,0.0,110.0,-111.948248678,40.511392168899995,-111.86946193200001,40.505817353400005
1130.17,1151.06,40.0,0.0,0.0,0.0,0.0,40.0,-111.948248678,40.511392168899995,-112.004628549,40.4599044577
1130.17,1128.21,0.0,0.0,0.0,0.0,0.0,0.0,-111.948248678,40.511392168899995,-111.84131474799999,40.4979086579
1130.17,1128.18,50.0,0.0,0.0,0.0,0.0,50.0,-111.948248678,40.511392168899995,-111.901426578,40.4952724011
1130.17,1130.2,0.0,0.0,0.0,0.0,0.0,0.0,-111.948248678,40.511392168899995,-111.99405361,40.551548854699995
1130.17,1130.14,130.0,0.0,15.0,0.0,0.0,145.0,-111.948248678,40.511392168899995,-111.94846811200001,40.5308388373
1130.17,1128.1,90.0,0.0,0.0,0.0,0.0,90.0,-111.948248678,40.511392168899995,-111.93998765399999,40.4779393131
1130.17,1130.13,30.0,0.0,0.0,0.0,0.0,30.0,-111.948248678,40.511392168899995,-111.97543690200001,40.5295980976
1130.17,1128.23,30.0,0.0,0.0,0.0,0.0,30.0,-111.948248678,40.511392168899995,-111.880345644,40.5350877531
1130.17,1131.05,20.0,0.0,0.0,0.0,0.0,20.0,-111.948248678,40.511392168899995,-112.11799308799999,40.525950728000005
1130.17,1130.17,260.0,0.0,0.0,10.0,195.0,465.0,-111.948248678,40.511392168899995,-111.948248678,40.511392168899995
1130.17,1128.17,260.0,0.0,0.0,0.0,0.0,260.0,-111.948248678,40.511392168899995,-111.90526891399999,40.5305236091
1130.17,1128.05,30.0,0.0,0.0,0.0,0.0,30.0,-111.948248678,40.511392168899995,-111.86136910399999,40.535781958499996
1130.17,1128.2,40.0,0.0,0.0,0.0,0.0,40.0,-111.948248678,40.511392168899995,-111.879865905,40.4794072388
1130.17,1146.0,60.0,0.0,0.0,15.0,0.0,75.0,-111.948248678,40.511392168899995,-111.927991851,40.518957980100005
1130.17,1130.16,230.0,0.0,0.0,0.0,0.0,230.0,-111.948248678,40.511392168899995,-111.975449825,40.5114696296
1130.17,1128.22,20.0,0.0,0.0,0.0,0.0,20.0,-111.948248678,40.511392168899995,-111.88153857200001,40.5515553247
1130.17,1128.15,0.0,0.0,0.0,0.0,0.0,0.0,-111.948248678,40.511392168899995,-111.79691893299999,40.5295233107
1130.17,1152.09,70.0,0.0,0.0,0.0,0.0,70.0,-111.948248678,40.511392168899995,-112.03404403799999,40.5615932734
1130.17,1130.19,70.0,0.0,0.0,0.0,0.0,70.0,-111.948248678,40.511392168899995,-111.96976725200001,40.549554590999996
1130.17,1128.04,0.0,0.0,0.0,0.0,0.0,0.0,-111.948248678,40.511392168899995,-111.862777239,40.5515369657
1130.17,1130.12,0.0,0.0,0.0,0.0,0.0,0.0,-111.948248678,40.511392168899995,-111.920766871,40.5589868638
1130.17,1128.19,40.0,0.0,0.0,0.0,0.0,40.0,-111.948248678,40.511392168899995,-111.88006962600001,40.5140635727
1130.17,1131.07,60.0,0.0,0.0,0.0,0.0,60.0,-111.948248678,40.511392168899995,-112.01956927100001,40.5162767243
1130.17,1130.11,60.0,0.0,0.0,0.0,0.0,60.0,-111.948248678,40.511392168899995,-111.94344956,40.5508508861
1130.19,1128.05,20.0,0.0,0.0,0.0,0.0,20.0,-111.96976725200001,40.549554590999996,-111.86136910399999,40.535781958499996
1130.19,1130.11,70.0,0.0,0.0,0.0,0.0,70.0,-111.96976725200001,40.549554590999996,-111.94344956,40.5508508861
1130.19,1130.19,80.0,0.0,0.0,20.0,295.0,395.0,-111.96976725200001,40.549554590999996,-111.96976725200001,40.549554590999996
1130.19,1128.16,30.0,0.0,0.0,0.0,0.0,30.0,-111.96976725200001,40.549554590999996,-111.86946193200001,40.505817353400005
1130.19,1128.22,20.0,0.0,0.0,0.0,0.0,20.0,-111.96976725200001,40.549554590999996,-111.88153857200001,40.5515553247
1130.19,1130.16,60.0,0.0,0.0,0.0,0.0,60.0,-111.96976725200001,40.549554590999996,-111.975449825,40.5114696296
1130.19,1128.23,8.0,0.0,0.0,0.0,0.0,8.0,-111.96976725200001,40.549554590999996,-111.880345644,40.5350877531
1130.19,1128.04,40.0,0.0,0.0,0.0,0.0,40.0,-111.96976725200001,40.549554590999996,-111.862777239,40.5515369657
1130.19,1130.13,60.0,0.0,0.0,10.0,0.0,70.0,-111.96976725200001,40.549554590999996,-111.97543690200001,40.5295980976
1130.19,1131.05,50.0,0.0,0.0,0.0,0.0,50.0,-111.96976725200001,40.549554590999996,-112.11799308799999,40.525950728000005
1130.19,1128.2,20.0,0.0,0.0,0.0,0.0,20.0,-111.96976725200001,40.549554590999996,-111.879865905,40.4794072388
1130.19,1128.15,20.0,0.0,0.0,0.0,0.0,20.0,-111.96976725200001,40.549554590999996,-111.79691893299999,40.5295233107
1130.19,1152.09,90.0,0.0,0.0,0.0,0.0,90.0,-111.96976725200001,40.549554590999996,-112.03404403799999,40.5615932734
1130.19,1128.21,0.0,0.0,0.0,0.0,0.0,0.0,-111.96976725200001,40.549554590999996,-111.84131474799999,40.4979086579
1130.19,1128.18,0.0,0.0,0.0,0.0,0.0,0.0,-111.96976725200001,40.549554590999996,-111.901426578,40.4952724011
1130.19,1130.14,40.0,0.0,0.0,0.0,0.0,40.0,-111.96976725200001,40.549554590999996,-111.94846811200001,40.5308388373
1130.19,1131.07,270.0,0.0,0.0,0.0,0.0,270.0,-111.96976725200001,40.549554590999996,-112.01956927100001,40.5162767243
1130.19,1130.2,140.0,0.0,25.0,0.0,0.0,165.0,-111.96976725200001,40.549554590999996,-111.99405361,40.551548854699995
1130.19,1128.1,90.0,0.0,0.0,0.0,0.0,90.0,-111.96976725200001,40.549554590999996,-111.93998765399999,40.4779393131
